id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss,id_municipio_6,id_municipio_tse,id_municipio_rf,id_municipio_bcb,nome,capital_uf,id_comarca,id_regiao_saude,nome_regiao_saude,id_regiao_imediata,nome_regiao_imediata,id_regiao_intermediaria,nome_regiao_intermediaria,id_microrregiao,nome_microrregiao,id_mesorregiao,nome_mesorregiao,id_regiao_metropolitana,nome_regiao_metropolitana,ddd,id_uf,sigla_uf.x,nome_uf,nome_regiao,amazonia_legal,centroide,sigla_uf.y,sigla_uf_nome,id_municipio_nome,populacao,pib_per_capita
2400604,2002,9948,379,9569,1165,532,1999,5872,240060,16110,1611,6066,Almino Afonso,0,2400604,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.7628855163324 -6.1543924232683),RN,Rio Grande do Norte,Almino Afonso,5089,1.954804480251523
2401305,2002,19237,756,18481,2632,916,4725,10207,240130,16250,1625,36263,Campo Grande,0,2401305,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24003,Médio Oeste,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.3246161621038 -5.88110269149562),RN,Rio Grande do Norte,Campo Grande,9048,2.126105216622458
2402402,2002,15778,1094,14684,943,3009,3285,7447,240240,16470,1647,5108,Carnaúba dos Dantas,0,2400109,24004,4ª Região de Saúde - Caicó,240008,Currais Novos,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.5484663063307 -6.55331285428657),RN,Rio Grande do Norte,Carnaúba dos Dantas,6778,2.3278253172027146
2402501,2002,56299,1454,54845,2636,32744,8680,10785,240250,16497,1649,18968,Carnaubais,0,2400208,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8570483322891 -5.25902248393478),RN,Rio Grande do Norte,Carnaubais,8329,6.759394885340377
2405900,2002,5618,222,5396,779,264,975,3379,240590,17159,1715,17093,João Dias,0,2400505,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.8379037434348 -6.28797356951269),RN,Rio Grande do Norte,João Dias,2584,2.1741486068111455
2409803,2002,24934,751,24183,1709,1487,4743,16244,240980,17957,1795,29445,Pedro Velho,0,2409803,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2245695175146 -6.46517228889666),RN,Rio Grande do Norte,Pedro Velho,13678,1.8229273285568066
2410009,2002,6203,208,5995,846,295,991,3864,241000,17990,1799,34478,Pilões,0,2400505,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.0293465726184 -6.2866524008492),RN,Rio Grande do Norte,Pilões,3179,1.9512425290972004
2411429,2002,6373,261,6111,823,611,1101,3577,241142,18252,1825,32274,Santana do Seridó,0,2408904,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.7651132914722 -6.7322364739549),RN,Rio Grande do Norte,Santana do Seridó,2349,2.7130693912303108
2406155,2002,6655,325,6331,701,289,1406,3935,240615,16306,1108,58272,Jundiá,0,2411502,24001,1ª Região de Saúde - São José de Mipibu,240001,Natal,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.340341531508 -6.25625818617494),RN,Rio Grande do Norte,Jundiá,3209,2.0738547834216265
2407807,2002,36283,1616,34667,2894,2984,7758,21031,240780,17558,1755,3870,Monte Alegre,0,2407807,24001,1ª Região de Saúde - São José de Mipibu,240001,Natal,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.4051943923292 -6.09853707985384),RN,Rio Grande do Norte,Monte Alegre,19506,1.860094329949759
2410306,2002,16015,683,15332,3079,970,2959,8324,241030,18058,1805,26503,Serra Caiada,0,2414001,24005,5ª Região de Saúde - Santa Cruz,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.7278331910314 -6.10473016759792),RN,Rio Grande do Norte,Serra Caiada,7218,2.218758658908285
2401107,2002,404845,10551,394294,2582,278347,82358,31006,240110,16217,1621,31134,Areia Branca,0,2401107,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.0384518506358 -5.00148320172526),RN,Rio Grande do Norte,Areia Branca,22806,17.75168815224064
2405207,2002,12875,585,12290,833,1141,2456,7860,240520,17019,1701,23379,Janduís,0,2405207,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24003,Médio Oeste,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.474788875561 -5.99692954688182),RN,Rio Grande do Norte,Janduís,5516,2.3341189267585207
2401503,2002,8313,333,7980,797,433,1952,4798,240150,16292,1629,37059,Barcelona,0,2412906,24005,5ª Região de Saúde - Santa Cruz,240006,São Paulo do Potengi,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.9219544563296 -5.96096305945115),RN,Rio Grande do Norte,Barcelona,4060,2.047536945812808
2403400,2002,11259,472,10787,828,692,2225,7043,240340,16675,1667,26479,Equador,0,2408904,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.6660871107788 -6.88190941785597),RN,Rio Grande do Norte,Equador,5700,1.9752631578947368
2403608,2002,72374,6123,66251,5409,23229,14187,23426,240360,16713,1671,31866,Extremoz,0,2403608,24007,7ª Região de Saúde - Metropolitana,240001,Natal,2401,Natal,24018,Natal,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2689628191684 -5.68094220476424),RN,Rio Grande do Norte,Extremoz,20546,3.522534799961063
2404002,2002,8673,268,8405,701,652,1720,5333,240400,17515,1751,40077,Frutuoso Gomes,0,2400604,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.8389917291876 -6.16114427589252),RN,Rio Grande do Norte,Frutuoso Gomes,4567,1.8990584628859208
2401206,2002,56409,7733,48676,10024,13455,9405,15793,240120,16233,1623,17842,Arês,0,2401206,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.208123139344 -6.19356717212026),RN,Rio Grande do Norte,Arês,11362,4.964706917796162
2410900,2002,12056,581,11475,1449,1044,2252,6730,241090,18155,1815,11989,Riachuelo,0,2412609,24003,3ª Região de Saúde - João Câmara,240006,São Paulo do Potengi,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.84959081479 -5.79843972144509),RN,Rio Grande do Norte,Riachuelo,5748,2.0974251913709114
2412609,2002,31010,1232,29777,2328,3713,8733,15003,241260,18490,1849,32243,São Paulo do Potengi,0,2412609,24005,5ª Região de Saúde - Santa Cruz,240006,São Paulo do Potengi,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.7544623976621 -5.93405263984806),RN,Rio Grande do Norte,São Paulo do Potengi,14262,2.1743093535268545
2408102,2002,4925784,743605,4182179,8251,904831,2417206,851892,240810,17612,1761,7735,Natal,1,2408102,24007,7ª Região de Saúde - Metropolitana,240001,Natal,2401,Natal,24018,Natal,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2287967247605 -5.80328556982982),RN,Rio Grande do Norte,Natal,734505,6.706263401882901
2409100,2002,18176,697,17480,2158,3495,2797,9030,240910,17817,1781,37860,Passa e Fica,0,2408300,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.6145126196261 -6.44271853023005),RN,Rio Grande do Norte,Passa e Fica,8709,2.0870363991273395
2404507,2002,140815,13712,127103,5221,63987,44326,13568,240450,16870,1687,27100,Guamaré,0,2407203,24003,3ª Região de Saúde - João Câmara,240011,Açu,2403,Mossoró,24008,Macau,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.3439203972111 -5.17451435471675),RN,Rio Grande do Norte,Guamaré,8584,16.404356943150045
2409332,2002,8039,259,7780,941,476,1599,4763,240933,16241,424,56401,Santa Maria,0,2412609,24005,5ª Região de Saúde - Santa Cruz,240006,São Paulo do Potengi,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.7203957018764 -5.78897244772279),RN,Rio Grande do Norte,Santa Maria,3978,2.0208647561588737
2411700,2002,6929,210,6719,627,493,1090,4509,241170,18333,1833,27382,São Bento do Trairí,0,2411205,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.0486405409082 -6.38307935483547),RN,Rio Grande do Norte,São Bento do Trairí,3245,2.1352850539291217
2413706,2002,9633,332,9301,1249,420,1614,6017,241370,18716,1871,34210,Sítio Novo,0,2414001,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.9272621648074 -6.08797857889936),RN,Rio Grande do Norte,Sítio Novo,4416,2.1813858695652173
2400109,2002,25575,1120,24455,3052,2123,6424,12857,240010,16012,1601,7890,Acari,0,2400109,24004,4ª Região de Saúde - Caicó,240008,Currais Novos,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.6500718067437 -6.40940988630961),RN,Rio Grande do Norte,Acari,11227,2.277990558475105
2401909,2002,7170,202,6969,484,407,1474,4604,240190,16373,1637,7216,Caiçara do Rio do Vento,0,2406700,24003,3ª Região de Saúde - João Câmara,240006,São Paulo do Potengi,2401,Natal,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.0265092481035 -5.76608104754742),RN,Rio Grande do Norte,Caiçara do Rio do Vento,2920,2.4554794520547945
2407401,2002,17654,872,16782,1448,1162,5671,8501,240740,17477,1747,10784,Martins,0,2407401,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.9059226082321 -6.08016382811641),RN,Rio Grande do Norte,Martins,7675,2.3001954397394138
2410207,2002,13192,408,12785,1022,872,2762,8129,241020,18031,1803,39349,Portalegre,0,2410207,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.0149198362349 -6.03283031385486),RN,Rio Grande do Norte,Portalegre,6828,1.9320445225541887
2410405,2002,15011,523,14488,2154,1476,2574,8284,241040,18074,1807,4666,Pureza,0,2402600,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24016,Litoral Nordeste,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.5821880353274 -5.40724142435238),RN,Rio Grande do Norte,Pureza,6996,2.145654659805603
2412807,2002,16618,509,16109,2239,1063,3314,9493,241280,18538,1853,36768,São Rafael,0,2412807,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8785291160265 -5.8373768304288),RN,Rio Grande do Norte,São Rafael,8276,2.0079748670855486
2403004,2002,19999,1125,18874,3107,2076,4097,9594,240300,16594,1659,17794,Cruzeta,0,2403004,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8249469884261 -6.35591395532518),RN,Rio Grande do Norte,Cruzeta,8194,2.4406883085184283
2403707,2002,41861,698,41163,1145,26650,6787,6581,240370,16730,1673,8057,Felipe Guerra,0,2401008,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24002,Chapada do Apodi,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.655865200969 -5.53979553167916),RN,Rio Grande do Norte,Felipe Guerra,5427,7.713469688594067
2404200,2002,61730,5627,56103,5182,11569,17556,21795,240420,16810,1681,6200,Goianinha,0,2404200,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2138905480107 -6.28783722710246),RN,Rio Grande do Norte,Goianinha,17696,3.4883589511754067
2404853,2002,15930,776,15154,747,3484,2968,7955,240485,16080,418,56360,Itajá,0,2404705,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8080517653097 -5.69001234333436),RN,Rio Grande do Norte,Itajá,6562,2.427613532459616
2408409,2002,8102,211,7890,630,399,1561,5300,240840,17671,1767,39143,Olho-d'Água do Borges,0,2414506,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.7101246327529 -5.97897912070852),RN,Rio Grande do Norte,Olho-d'Água do Borges,4437,1.8260085643452784
2410801,2002,8366,263,8103,1027,417,1566,5093,241080,18139,1813,34162,Riacho de Santana,0,2409407,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.3361676814811 -6.27706031822968),RN,Rio Grande do Norte,Riacho de Santana,4246,1.970325011775789
2411007,2002,10704,449,10255,1583,547,2314,5810,241100,18171,1817,39370,Rodolfo Fernandes,0,2401008,24006,6ª Região de Saúde - Pau dos Ferros,240009,Mossoró,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.0810796352487 -5.85851776929584),RN,Rio Grande do Norte,Rodolfo Fernandes,4301,2.4887235526621714
2413003,2002,12696,774,11922,1847,1155,2392,6528,241300,18570,1857,1391,São Vicente,0,2403806,24004,4ª Região de Saúde - Caicó,240008,Currais Novos,2402,Caicó,24010,Serra de Santana,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.6599045311794 -6.2077203764207),RN,Rio Grande do Norte,São Vicente,5770,2.2003466204506066
2414209,2002,32889,1923,30966,7604,2078,12173,9112,241420,18813,1881,29720,Tibau do Sul,0,2404200,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.1002429570201 -6.24172383430336),RN,Rio Grande do Norte,Tibau do Sul,8125,4.047876923076923
2400802,2002,31453,2713,28740,1382,5300,8483,13575,240080,16152,1615,8648,Angicos,0,2400802,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.5571381847766 -5.64625312919976),RN,Rio Grande do Norte,Angicos,11614,2.708197003616325
2405009,2002,15227,847,14380,1120,1623,2437,9200,240500,16977,1697,18841,Jaçanã,0,2411205,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.2143393087453 -6.41105672319484),RN,Rio Grande do Norte,Jaçanã,7849,1.9399923557141037
2406700,2002,22883,1740,21143,745,2814,7081,10504,240670,17337,1733,19644,Lajes,0,2406700,24003,3ª Região de Saúde - João Câmara,240011,Açu,2403,Mossoró,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.1805102735375 -5.69819600197568),RN,Rio Grande do Norte,Lajes,9549,2.3963765839354907
2411601,2002,9257,402,8855,2197,430,1632,4596,241160,18317,1831,9922,São Bento do Norte,0,2411601,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24008,Macau,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.9889850456935 -5.14401154561459),RN,Rio Grande do Norte,São Bento do Norte,3420,2.7067251461988304
2413904,2002,27643,1731,25911,7554,2308,3906,12142,241390,18759,1875,36809,Taipu,0,2413904,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24016,Litoral Nordeste,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.585236142555 -5.59657098005359),RN,Rio Grande do Norte,Taipu,11758,2.3509950671882973
2400505,2002,28803,885,27918,2093,1380,8903,15542,240050,16098,1609,16805,Alexandria,0,2400505,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.98923967203 -6.36442249943134),RN,Rio Grande do Norte,Alexandria,13602,2.1175562417291576
2407609,2002,8060,293,7767,473,696,1482,5116,240760,17213,1721,29218,Messias Targino,0,2409308,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24003,Médio Oeste,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.4854175163279 -6.09270378341334),RN,Rio Grande do Norte,Messias Targino,3782,2.1311475409836067
2412104,2002,13467,660,12807,1752,689,3197,7169,241210,18392,1839,36555,São João do Sabugi,0,2412104,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24011,Seridó Ocidental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.1885498640257 -6.69042015673735),RN,Rio Grande do Norte,São João do Sabugi,5743,2.3449416681177087
2413359,2002,33416,1188,32228,3227,13515,5521,9965,241335,16020,1927,44255,Serra do Mel,0,2408003,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.0249620574352 -5.17217685646753),RN,Rio Grande do Norte,Serra do Mel,8283,4.03428709404805
2401602,2002,10614,328,10286,1632,591,2030,6033,240160,16314,1631,24804,Bento Fernandes,0,2405801,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24013,Baixa Verde,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.8118972544705 -5.67592838849087),RN,Rio Grande do Norte,Bento Fernandes,4761,2.229363579080025
2404408,2002,74211,3443,70768,1357,45572,14064,9775,240440,16853,1685,9276,Grossos,0,2401107,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.2095963465412 -4.94749248540372),RN,Rio Grande do Norte,Grossos,8452,8.780288689067676
2413201,2002,14498,805,13693,7381,396,1582,4333,241320,18619,1861,7962,Senador Georgino Avelino,0,2401206,24001,1ª Região de Saúde - São José de Mipibu,240001,Natal,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.1216311213547 -6.15793469687669),RN,Rio Grande do Norte,Senador Georgino Avelino,3436,4.219441210710128
2404309,2002,96304,2606,93698,2969,61933,14928,13867,240430,16837,1683,21522,Governador Dix-Sept Rosado,0,2404309,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24002,Chapada do Apodi,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.5367213605159 -5.39510391457437),RN,Rio Grande do Norte,Governador Dix-Sept Rosado,12051,7.991370010787486
2406205,2002,11750,518,11232,1035,621,2434,7141,240620,17230,1723,23953,Lagoa d'Anta,0,2408300,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.6262696386719 -6.38470661239739),RN,Rio Grande do Norte,Lagoa d'Anta,5746,2.0449008005569094
2407252,2002,5679,151,5529,688,291,1080,3469,240725,16160,420,56377,Major Sales,0,2407005,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.3176853051956 -6.40507522660883),RN,Rio Grande do Norte,Major Sales,2990,1.8993311036789298
2410603,2002,5762,165,5597,568,286,1061,3681,241060,18937,1893,14182,Rafael Godeiro,0,2400604,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.7302992812722 -6.06901945372589),RN,Rio Grande do Norte,Rafael Godeiro,2948,1.9545454545454546
2412500,2002,43399,1901,41498,4886,2107,9618,24887,241250,18473,1847,6994,São Miguel,0,2412500,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.4736388312841 -6.21175628424399),RN,Rio Grande do Norte,São Miguel,20489,2.118160964419933
2407708,2002,19328,453,18875,810,1274,3200,13592,240770,17531,1753,17488,Montanhas,0,2408300,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2909528903793 -6.50473805239134),RN,Rio Grande do Norte,Montanhas,12437,1.5540725255286645
2409704,2002,21901,2115,19786,924,4596,5040,9226,240970,17930,1793,11824,Pedro Avelino,0,2409704,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.3316012672998 -5.47493775548989),RN,Rio Grande do Norte,Pedro Avelino,7282,3.0075528700906347
2400307,2002,18553,469,18084,1292,1565,3737,11490,240030,16055,1605,11855,Afonso Bezerra,0,2400307,24003,3ª Região de Saúde - João Câmara,240011,Açu,2403,Mossoró,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.5999474907858 -5.47140797385899),RN,Rio Grande do Norte,Afonso Bezerra,10895,1.7028912345112437
